"price","room_type","minimum_nights","number_of_reviews","calculated_host_listings_count","borough","pay_2024","crime_rate"
114,"Entire home/apt",2,44,1,"Barnet",20.5,71.89
107,"Entire home/apt",2,16,15,"Barnet",20.5,71.89
110,"Entire home/apt",5,9,2,"Barnet",20.5,71.89
125,"Entire home/apt",2,31,4,"Barnet",20.5,71.89
74,"Entire home/apt",1,29,6,"Barnet",20.5,71.89
105,"Entire home/apt",2,29,1,"Barnet",20.5,71.89
148,"Private room",5,27,2,"Barnet",20.5,71.89
151,"Entire home/apt",2,67,5,"Barnet",20.5,71.89
147,"Entire home/apt",2,45,5,"Barnet",20.5,71.89
72,"Entire home/apt",1,12,1,"Barnet",20.5,71.89
102,"Entire home/apt",1,21,1,"Barnet",20.5,71.89
139,"Entire home/apt",4,9,1,"Barnet",20.5,71.89
150,"Entire home/apt",1,27,23,"Barnet",20.5,71.89
139,"Entire home/apt",1,18,23,"Barnet",20.5,71.89
116,"Entire home/apt",3,104,11,"Barnet",20.5,71.89
140,"Entire home/apt",1,49,23,"Barnet",20.5,71.89
140,"Entire home/apt",1,47,23,"Barnet",20.5,71.89
139,"Entire home/apt",1,36,23,"Barnet",20.5,71.89
114,"Entire home/apt",1,66,23,"Barnet",20.5,71.89
114,"Entire home/apt",1,30,23,"Barnet",20.5,71.89
114,"Entire home/apt",1,74,23,"Barnet",20.5,71.89
124,"Entire home/apt",1,80,23,"Barnet",20.5,71.89
140,"Entire home/apt",1,24,23,"Barnet",20.5,71.89
114,"Entire home/apt",1,24,23,"Barnet",20.5,71.89
140,"Entire home/apt",1,14,23,"Barnet",20.5,71.89
119,"Entire home/apt",1,18,23,"Barnet",20.5,71.89
114,"Entire home/apt",1,59,23,"Barnet",20.5,71.89
114,"Entire home/apt",1,38,23,"Barnet",20.5,71.89
115,"Entire home/apt",1,75,23,"Barnet",20.5,71.89
153,"Entire home/apt",3,36,3,"Barnet",20.5,71.89
77,"Entire home/apt",3,37,3,"Barnet",20.5,71.89
169,"Entire home/apt",5,17,1,"Barnet",20.5,71.89
68,"Entire home/apt",1,43,105,"Barnet",20.5,71.89
66,"Entire home/apt",1,33,105,"Barnet",20.5,71.89
60,"Private room",3,11,1,"Barnet",20.5,71.89
128,"Entire home/apt",3,20,1,"Barnet",20.5,71.89
144,"Entire home/apt",2,99,11,"Barnet",20.5,71.89
85,"Entire home/apt",1,11,1,"Barnet",20.5,71.89
138,"Entire home/apt",3,9,4,"Barnet",20.5,71.89
50,"Private room",1,11,1,"Barnet",20.5,71.89
40,"Private room",3,59,2,"Barnet",20.5,71.89
72,"Entire home/apt",3,76,5,"Barnet",20.5,71.89
60,"Private room",1,10,3,"Barnet",20.5,71.89
83,"Entire home/apt",1,120,1,"Barnet",20.5,71.89
81,"Entire home/apt",3,81,5,"Barnet",20.5,71.89
99,"Entire home/apt",3,68,5,"Barnet",20.5,71.89
72,"Entire home/apt",3,69,5,"Barnet",20.5,71.89
92,"Entire home/apt",5,14,1,"Barnet",20.5,71.89
192,"Entire home/apt",2,8,5,"Barnet",20.5,71.89
124,"Entire home/apt",3,19,15,"Barnet",20.5,71.89
124,"Entire home/apt",3,6,15,"Barnet",20.5,71.89
117,"Entire home/apt",2,35,6,"Barnet",20.5,71.89
100,"Entire home/apt",3,20,10,"Barnet",20.5,71.89
132,"Entire home/apt",5,14,1,"Barnet",20.5,71.89
199,"Entire home/apt",1,6,1,"Barnet",20.5,71.89
225,"Entire home/apt",3,7,1,"Barnet",20.5,71.89
160,"Entire home/apt",2,31,5,"Barnet",20.5,71.89
40,"Private room",2,17,1,"Barnet",20.5,71.89
165,"Entire home/apt",3,42,19,"Barnet",20.5,71.89
105,"Entire home/apt",1,17,1,"Barnet",20.5,71.89
95,"Entire home/apt",3,29,1,"Barnet",20.5,71.89
96,"Entire home/apt",2,53,1,"Barnet",20.5,71.89
135,"Entire home/apt",1,19,1,"Barnet",20.5,71.89
75,"Entire home/apt",2,6,1,"Barnet",20.5,71.89
60,"Private room",3,7,2,"Barnet",20.5,71.89
186,"Entire home/apt",3,31,15,"Barnet",20.5,71.89
44,"Private room",2,10,6,"Barnet",20.5,71.89
450,"Entire home/apt",2,92,11,"Barnet",20.5,71.89
77,"Entire home/apt",2,32,1,"Barnet",20.5,71.89
85,"Entire home/apt",2,39,5,"Barnet",20.5,71.89
105,"Entire home/apt",5,5,27,"Barnet",20.5,71.89
133,"Entire home/apt",2,35,4,"Barnet",20.5,71.89
78,"Entire home/apt",2,70,1,"Barnet",20.5,71.89
130,"Entire home/apt",2,77,11,"Barnet",20.5,71.89
94,"Entire home/apt",3,27,1,"Barnet",20.5,71.89
209,"Entire home/apt",2,7,3,"Barnet",20.5,71.89
78,"Entire home/apt",1,38,5,"Barnet",20.5,71.89
43,"Private room",2,28,6,"Barnet",20.5,71.89
44,"Private room",2,21,6,"Barnet",20.5,71.89
43,"Private room",2,9,6,"Barnet",20.5,71.89
156,"Entire home/apt",2,96,11,"Barnet",20.5,71.89
164,"Entire home/apt",1,45,4,"Barnet",20.5,71.89
111,"Entire home/apt",2,48,1,"Barnet",20.5,71.89
170,"Entire home/apt",3,15,10,"Barnet",20.5,71.89
106,"Entire home/apt",3,9,1,"Barnet",20.5,71.89
125,"Entire home/apt",2,30,19,"Barnet",20.5,71.89
86,"Entire home/apt",3,18,1,"Barnet",20.5,71.89
140,"Entire home/apt",7,6,1,"Barnet",20.5,71.89
50,"Private room",1,190,1,"Barnet",20.5,71.89
95,"Entire home/apt",1,64,1,"Barnet",20.5,71.89
55,"Private room",2,14,1,"Barnet",20.5,71.89
122,"Entire home/apt",2,7,1,"Barnet",20.5,71.89
124,"Entire home/apt",3,7,15,"Barnet",20.5,71.89
110,"Entire home/apt",2,23,6,"Barnet",20.5,71.89
52,"Entire home/apt",2,17,12,"Barnet",20.5,71.89
110,"Entire home/apt",2,20,2,"Barnet",20.5,71.89
85,"Entire home/apt",1,51,5,"Barnet",20.5,71.89
45,"Private room",2,6,2,"Barnet",20.5,71.89
43,"Private room",2,22,1,"Barnet",20.5,71.89
112,"Entire home/apt",4,15,1,"Barnet",20.5,71.89
81,"Entire home/apt",1,37,5,"Barnet",20.5,71.89
91,"Entire home/apt",2,58,5,"Barnet",20.5,71.89
79,"Entire home/apt",1,30,18,"Barnet",20.5,71.89
163,"Entire home/apt",2,88,11,"Barnet",20.5,71.89
102,"Entire home/apt",2,14,14,"Barnet",20.5,71.89
98,"Entire home/apt",2,7,2,"Barnet",20.5,71.89
90,"Entire home/apt",2,23,1,"Barnet",20.5,71.89
305,"Entire home/apt",2,9,1,"Barnet",20.5,71.89
176,"Entire home/apt",2,6,1,"Barnet",20.5,71.89
49,"Private room",3,18,1,"Barnet",20.5,71.89
180,"Entire home/apt",2,16,1,"Barnet",20.5,71.89
92,"Entire home/apt",2,12,12,"Barnet",20.5,71.89
95,"Entire home/apt",2,21,12,"Barnet",20.5,71.89
87,"Entire home/apt",3,39,3,"Barnet",20.5,71.89
54,"Private room",1,5,2,"Barnet",20.5,71.89
81,"Entire home/apt",1,8,6,"Barnet",20.5,71.89
401,"Entire home/apt",1,9,4,"Barnet",20.5,71.89
47,"Private room",1,8,18,"Barnet",20.5,71.89
98,"Entire home/apt",2,13,6,"Barnet",20.5,71.89
360,"Entire home/apt",1,6,4,"Barnet",20.5,71.89
52,"Private room",1,17,18,"Barnet",20.5,71.89
56,"Private room",1,8,6,"Barnet",20.5,71.89
85,"Entire home/apt",1,35,105,"Barnet",20.5,71.89
73,"Private room",2,9,1,"Barnet",20.5,71.89
41,"Private room",2,12,1,"Barnet",20.5,71.89
147,"Entire home/apt",3,18,18,"Barnet",20.5,71.89
140,"Entire home/apt",5,13,1,"Barnet",20.5,71.89
109,"Entire home/apt",2,7,2,"Barnet",20.5,71.89
81,"Entire home/apt",2,11,18,"Barnet",20.5,71.89
85,"Entire home/apt",2,21,18,"Barnet",20.5,71.89
231,"Entire home/apt",3,21,15,"Barnet",20.5,71.89
276,"Entire home/apt",3,8,2,"Barnet",20.5,71.89
49,"Entire home/apt",1,11,1,"Barnet",20.5,71.89
138,"Entire home/apt",1,37,3,"Barnet",20.5,71.89
139,"Entire home/apt",2,22,4,"Barnet",20.5,71.89
146,"Entire home/apt",1,19,23,"Barnet",20.5,71.89
115,"Entire home/apt",1,13,18,"Barnet",20.5,71.89
91,"Entire home/apt",1,11,4,"Barnet",20.5,71.89
47,"Private room",2,6,10,"Barnet",20.5,71.89
65,"Entire home/apt",1,13,65,"Barnet",20.5,71.89
66,"Entire home/apt",1,6,65,"Barnet",20.5,71.89
70,"Entire home/apt",1,12,65,"Barnet",20.5,71.89
62,"Entire home/apt",1,14,65,"Barnet",20.5,71.89
65,"Entire home/apt",1,8,65,"Barnet",20.5,71.89
55,"Entire home/apt",1,8,65,"Barnet",20.5,71.89
68,"Entire home/apt",1,9,65,"Barnet",20.5,71.89
42,"Private room",2,40,3,"Barnet",20.5,71.89
161,"Entire home/apt",3,25,3,"Barnet",20.5,71.89
90,"Entire home/apt",1,28,1,"Barnet",20.5,71.89
118,"Entire home/apt",1,13,5,"Barnet",20.5,71.89
137,"Entire home/apt",1,20,5,"Barnet",20.5,71.89
114,"Entire home/apt",1,23,23,"Barnet",20.5,71.89
114,"Entire home/apt",1,24,23,"Barnet",20.5,71.89
150,"Entire home/apt",1,16,1,"Barnet",20.5,71.89
88,"Entire home/apt",1,22,3,"Barnet",20.5,71.89
185,"Entire home/apt",2,13,33,"Barnet",20.5,71.89
183,"Entire home/apt",2,13,33,"Barnet",20.5,71.89
150,"Entire home/apt",3,8,1,"Barnet",20.5,71.89
70,"Entire home/apt",1,7,18,"Barnet",20.5,71.89
80,"Entire home/apt",3,8,20,"Barnet",20.5,71.89
45,"Private room",1,7,1,"Barnet",20.5,71.89
79,"Entire home/apt",2,30,3,"Barnet",20.5,71.89
95,"Entire home/apt",3,15,20,"Barnet",20.5,71.89
122,"Entire home/apt",4,8,2,"Barnet",20.5,71.89
81,"Entire home/apt",3,15,3,"Barnet",20.5,71.89
179,"Entire home/apt",2,15,1,"Barnet",20.5,71.89
60,"Private room",1,49,3,"Barnet",20.5,71.89
182,"Entire home/apt",2,14,15,"Barnet",20.5,71.89
374,"Entire home/apt",3,20,14,"Barnet",20.5,71.89
292,"Entire home/apt",3,10,18,"Barnet",20.5,71.89
90,"Entire home/apt",2,8,1,"Barnet",20.5,71.89
114,"Entire home/apt",1,10,3,"Barnet",20.5,71.89
42,"Private room",1,32,1,"Barnet",20.5,71.89
102,"Entire home/apt",1,6,65,"Barnet",20.5,71.89
141,"Entire home/apt",2,22,18,"Barnet",20.5,71.89
77,"Entire home/apt",5,22,1,"Barnet",20.5,71.89
42,"Private room",1,9,1,"Barnet",20.5,71.89
83,"Entire home/apt",3,18,3,"Barnet",20.5,71.89
150,"Entire home/apt",1,17,18,"Barnet",20.5,71.89
75,"Entire home/apt",1,19,49,"Barnet",20.5,71.89
143,"Entire home/apt",3,5,20,"Barnet",20.5,71.89
72,"Entire home/apt",4,21,1,"Barnet",20.5,71.89
49,"Private room",1,44,10,"Barnet",20.5,71.89
145,"Entire home/apt",2,28,8,"Barnet",20.5,71.89
110,"Entire home/apt",3,21,1,"Barnet",20.5,71.89
149,"Entire home/apt",2,13,5,"Barnet",20.5,71.89
184,"Entire home/apt",3,14,3,"Barnet",20.5,71.89
46,"Private room",1,6,3,"Barnet",20.5,71.89
144,"Entire home/apt",2,5,1,"Barnet",20.5,71.89
167,"Entire home/apt",3,6,1,"Barnet",20.5,71.89
171,"Entire home/apt",2,8,33,"Barnet",20.5,71.89
175,"Entire home/apt",2,9,33,"Barnet",20.5,71.89
197,"Entire home/apt",2,5,33,"Barnet",20.5,71.89
164,"Entire home/apt",2,10,33,"Barnet",20.5,71.89
155,"Entire home/apt",2,17,33,"Barnet",20.5,71.89
170,"Entire home/apt",2,8,33,"Barnet",20.5,71.89
79,"Entire home/apt",3,22,20,"Barnet",20.5,71.89
247,"Entire home/apt",2,19,2,"Barnet",20.5,71.89
72,"Entire home/apt",1,10,18,"Barnet",20.5,71.89
42,"Private room",2,8,1,"Barnet",20.5,71.89
143,"Entire home/apt",2,8,1,"Barnet",20.5,71.89
176,"Entire home/apt",1,8,7,"Barnet",20.5,71.89
41,"Entire home/apt",2,18,19,"Barnet",20.5,71.89
72,"Private room",2,12,1,"Barnet",20.5,71.89
130,"Entire home/apt",5,15,1,"Barnet",20.5,71.89
131,"Entire home/apt",2,6,7,"Barnet",20.5,71.89
265,"Entire home/apt",3,13,20,"Barnet",20.5,71.89
235,"Entire home/apt",1,6,1,"Barnet",20.5,71.89
134,"Entire home/apt",2,14,7,"Barnet",20.5,71.89
63,"Private room",2,10,2,"Barnet",20.5,71.89
68,"Entire home/apt",1,16,3,"Barnet",20.5,71.89
105,"Entire home/apt",2,16,1,"Barnet",20.5,71.89
298,"Entire home/apt",3,16,18,"Barnet",20.5,71.89
113,"Entire home/apt",2,6,1,"Barnet",20.5,71.89
41,"Private room",1,53,1,"Barnet",20.5,71.89
88,"Entire home/apt",5,68,2,"Barnet",20.5,71.89
157,"Entire home/apt",2,6,1,"Barnet",20.5,71.89
71,"Entire home/apt",1,11,3,"Barnet",20.5,71.89
251,"Entire home/apt",2,7,1,"Barnet",20.5,71.89
88,"Entire home/apt",1,18,1,"Barnet",20.5,71.89
80,"Entire home/apt",1,31,1,"Barnet",20.5,71.89
90,"Entire home/apt",3,11,2,"Barnet",20.5,71.89
165,"Entire home/apt",2,9,5,"Barnet",20.5,71.89
89,"Entire home/apt",2,10,11,"Barnet",20.5,71.89
164,"Entire home/apt",1,5,1,"Barnet",20.5,71.89
200,"Entire home/apt",5,5,2,"Barnet",20.5,71.89
66,"Private room",1,11,6,"Barnet",20.5,71.89
67,"Private room",1,15,6,"Barnet",20.5,71.89
60,"Private room",1,8,6,"Barnet",20.5,71.89
62,"Private room",1,11,6,"Barnet",20.5,71.89
40,"Private room",1,28,2,"Barnet",20.5,71.89
169,"Entire home/apt",1,14,19,"Barnet",20.5,71.89
60,"Entire home/apt",5,16,3,"Barnet",20.5,71.89
109,"Entire home/apt",2,15,2,"Barnet",20.5,71.89
49,"Private room",1,7,2,"Barnet",20.5,71.89
104,"Entire home/apt",2,7,1,"Barnet",20.5,71.89
246,"Entire home/apt",1,14,19,"Barnet",20.5,71.89
76,"Entire home/apt",2,22,3,"Barnet",20.5,71.89
186,"Entire home/apt",3,10,11,"Barnet",20.5,71.89
158,"Entire home/apt",7,8,16,"Barnet",20.5,71.89
193,"Entire home/apt",3,8,19,"Barnet",20.5,71.89
40,"Private room",2,12,7,"Barnet",20.5,71.89
115,"Entire home/apt",2,27,1,"Barnet",20.5,71.89
81,"Entire home/apt",1,12,19,"Barnet",20.5,71.89
76,"Entire home/apt",2,24,3,"Barnet",20.5,71.89
91,"Entire home/apt",2,26,2,"Barnet",20.5,71.89
134,"Entire home/apt",3,5,4,"Barnet",20.5,71.89
135,"Entire home/apt",2,7,3,"Barnet",20.5,71.89
225,"Entire home/apt",2,7,1,"Barnet",20.5,71.89
55,"Entire home/apt",2,12,12,"Barnet",20.5,71.89
40,"Private room",1,6,2,"Barnet",20.5,71.89
93,"Entire home/apt",4,8,1,"Barnet",20.5,71.89
118,"Entire home/apt",1,20,23,"Barnet",20.5,71.89
147,"Entire home/apt",1,21,23,"Barnet",20.5,71.89
114,"Entire home/apt",1,16,23,"Barnet",20.5,71.89
146,"Entire home/apt",1,10,23,"Barnet",20.5,71.89
114,"Entire home/apt",2,7,1,"Barnet",20.5,71.89
76,"Private room",1,6,4,"Barnet",20.5,71.89
90,"Entire home/apt",1,30,8,"Barnet",20.5,71.89
98,"Entire home/apt",2,15,2,"Barnet",20.5,71.89
136,"Entire home/apt",1,9,1,"Barnet",20.5,71.89
135,"Entire home/apt",1,8,1,"Barnet",20.5,71.89
129,"Entire home/apt",1,20,1,"Barnet",20.5,71.89
185,"Entire home/apt",1,11,18,"Barnet",20.5,71.89
105,"Entire home/apt",1,58,8,"Barnet",20.5,71.89
111,"Entire home/apt",2,17,1,"Barnet",20.5,71.89
51,"Private room",1,5,4,"Barnet",20.5,71.89
79,"Entire home/apt",1,10,6,"Barnet",20.5,71.89
67,"Private room",1,12,3,"Barnet",20.5,71.89
71,"Private room",1,26,3,"Barnet",20.5,71.89
149,"Entire home/apt",1,7,10,"Barnet",20.5,71.89
107,"Entire home/apt",2,11,1,"Barnet",20.5,71.89
70,"Entire home/apt",1,5,3,"Barnet",20.5,71.89
68,"Entire home/apt",2,20,1,"Barnet",20.5,71.89
110,"Entire home/apt",1,13,3,"Barnet",20.5,71.89
131,"Entire home/apt",1,7,3,"Barnet",20.5,71.89
41,"Private room",1,5,4,"Barnet",20.5,71.89
50,"Private room",1,10,4,"Barnet",20.5,71.89
144,"Entire home/apt",2,23,5,"Barnet",20.5,71.89
96,"Entire home/apt",1,17,71,"Barnet",20.5,71.89
193,"Entire home/apt",2,16,5,"Barnet",20.5,71.89
68,"Private room",1,7,8,"Barnet",20.5,71.89
60,"Private room",1,5,8,"Barnet",20.5,71.89
68,"Private room",1,7,8,"Barnet",20.5,71.89
74,"Entire home/apt",1,27,6,"Barnet",20.5,71.89
65,"Private room",1,9,3,"Barnet",20.5,71.89
163,"Entire home/apt",3,11,11,"Barnet",20.5,71.89
81,"Entire home/apt",2,8,10,"Barnet",20.5,71.89
100,"Entire home/apt",2,10,11,"Barnet",20.5,71.89
41,"Private room",1,5,2,"Barnet",20.5,71.89
144,"Entire home/apt",1,10,5,"Barnet",20.5,71.89
81,"Entire home/apt",2,6,1,"Barnet",20.5,71.89
117,"Entire home/apt",1,39,71,"Barnet",20.5,71.89
90,"Entire home/apt",2,10,2,"Barnet",20.5,71.89
93,"Entire home/apt",3,8,8,"Barnet",20.5,71.89
296,"Entire home/apt",3,5,1,"Barnet",20.5,71.89
76,"Entire home/apt",2,7,3,"Barnet",20.5,71.89
50,"Private room",1,11,10,"Barnet",20.5,71.89
73,"Entire home/apt",1,9,1,"Barnet",20.5,71.89
231,"Entire home/apt",3,7,19,"Barnet",20.5,71.89
218,"Entire home/apt",3,8,19,"Barnet",20.5,71.89
123,"Entire home/apt",2,9,65,"Barnet",20.5,71.89
164,"Entire home/apt",2,17,3,"Barnet",20.5,71.89
120,"Entire home/apt",2,29,1,"Barnet",20.5,71.89
79,"Entire home/apt",4,8,6,"Barnet",20.5,71.89
54,"Private room",5,5,5,"Barnet",20.5,71.89
105,"Entire home/apt",1,14,1,"Barnet",20.5,71.89
102,"Entire home/apt",2,11,3,"Barnet",20.5,71.89
55,"Entire home/apt",2,15,3,"Barnet",20.5,71.89
158,"Entire home/apt",3,11,26,"Barnet",20.5,71.89
243,"Entire home/apt",3,6,3,"Barnet",20.5,71.89
121,"Entire home/apt",2,18,11,"Barnet",20.5,71.89
120,"Entire home/apt",2,5,15,"Barnet",20.5,71.89
68,"Entire home/apt",3,9,17,"Barnet",20.5,71.89
40,"Private room",2,5,7,"Barnet",20.5,71.89
40,"Private room",2,6,7,"Barnet",20.5,71.89
166,"Entire home/apt",3,8,18,"Barnet",20.5,71.89
50,"Private room",1,7,1,"Barnet",20.5,71.89
126,"Entire home/apt",1,6,1,"Barnet",20.5,71.89
124,"Entire home/apt",2,6,1,"Barnet",20.5,71.89
102,"Entire home/apt",2,10,1,"Barnet",20.5,71.89
55,"Entire home/apt",1,6,49,"Barnet",20.5,71.89
101,"Entire home/apt",1,9,71,"Barnet",20.5,71.89
40,"Private room",2,6,7,"Barnet",20.5,71.89
163,"Entire home/apt",1,11,2,"Barnet",20.5,71.89
117,"Entire home/apt",2,8,1,"Barnet",20.5,71.89
83,"Entire home/apt",1,7,1,"Barnet",20.5,71.89
51,"Entire home/apt",1,5,49,"Barnet",20.5,71.89
90,"Private room",1,5,15,"Barnet",20.5,71.89
170,"Entire home/apt",2,6,8,"Barnet",20.5,71.89
96,"Entire home/apt",1,5,1,"Barnet",20.5,71.89
72,"Private room",1,9,15,"Barnet",20.5,71.89
95,"Private room",1,5,15,"Barnet",20.5,71.89
107,"Entire home/apt",2,9,7,"Barnet",20.5,71.89
108,"Entire home/apt",1,6,1,"Barnet",20.5,71.89
169,"Entire home/apt",2,5,1,"Barnet",20.5,71.89
175,"Entire home/apt",2,6,2,"Barnet",20.5,71.89
102,"Entire home/apt",1,7,6,"Barnet",20.5,71.89
180,"Entire home/apt",2,5,11,"Barnet",20.5,71.89
104,"Entire home/apt",2,5,1,"Barnet",20.5,71.89
47,"Private room",1,8,1,"Bexley",20.1,67.79
285,"Entire home/apt",2,37,3,"Bexley",20.1,67.79
111,"Entire home/apt",4,71,11,"Bexley",20.1,67.79
68,"Private room",2,8,1,"Bexley",20.1,67.79
196,"Entire home/apt",3,30,24,"Bexley",20.1,67.79
134,"Entire home/apt",4,74,1,"Bexley",20.1,67.79
66,"Private room",2,14,2,"Bexley",20.1,67.79
55,"Private room",4,6,7,"Bexley",20.1,67.79
42,"Private room",2,40,2,"Bexley",20.1,67.79
43,"Private room",1,20,2,"Bexley",20.1,67.79
50,"Private room",2,44,3,"Bexley",20.1,67.79
49,"Private room",1,15,2,"Bexley",20.1,67.79
126,"Entire home/apt",2,13,1,"Bexley",20.1,67.79
109,"Entire home/apt",3,88,1,"Bexley",20.1,67.79
47,"Private room",2,42,3,"Bexley",20.1,67.79
75,"Entire home/apt",1,8,1,"Bexley",20.1,67.79
181,"Entire home/apt",3,10,24,"Bexley",20.1,67.79
154,"Entire home/apt",3,7,24,"Bexley",20.1,67.79
56,"Entire home/apt",2,89,1,"Bexley",20.1,67.79
68,"Private room",1,36,1,"Bexley",20.1,67.79
43,"Private room",3,6,2,"Bexley",20.1,67.79
45,"Private room",4,123,1,"Bexley",20.1,67.79
40,"Private room",3,34,2,"Bexley",20.1,67.79
80,"Entire home/apt",2,63,4,"Bexley",20.1,67.79
74,"Entire home/apt",2,49,4,"Bexley",20.1,67.79
131,"Entire home/apt",2,102,4,"Bexley",20.1,67.79
43,"Private room",2,12,1,"Bexley",20.1,67.79
65,"Entire home/apt",1,7,1,"Bexley",20.1,67.79
45,"Private room",2,40,1,"Bexley",20.1,67.79
99,"Entire home/apt",3,9,22,"Bexley",20.1,67.79
67,"Entire home/apt",4,69,1,"Bexley",20.1,67.79
46,"Private room",3,44,4,"Bexley",20.1,67.79
131,"Entire home/apt",3,8,22,"Bexley",20.1,67.79
47,"Private room",1,20,1,"Bexley",20.1,67.79
67,"Entire home/apt",2,23,1,"Bexley",20.1,67.79
57,"Private room",1,14,1,"Bexley",20.1,67.79
69,"Entire home/apt",2,105,1,"Bexley",20.1,67.79
64,"Entire home/apt",3,25,1,"Bexley",20.1,67.79
49,"Private room",1,309,4,"Bexley",20.1,67.79
311,"Entire home/apt",3,7,6,"Bexley",20.1,67.79
87,"Entire home/apt",2,15,1,"Bexley",20.1,67.79
40,"Private room",1,99,1,"Bexley",20.1,67.79
53,"Private room",2,35,4,"Bexley",20.1,67.79
41,"Private room",1,13,1,"Bexley",20.1,67.79
67,"Private room",2,11,1,"Bexley",20.1,67.79
89,"Entire home/apt",2,54,1,"Bexley",20.1,67.79
108,"Private room",4,17,11,"Bexley",20.1,67.79
50,"Private room",1,25,7,"Bexley",20.1,67.79
70,"Private room",2,14,5,"Bexley",20.1,67.79
43,"Private room",1,200,2,"Bexley",20.1,67.79
45,"Private room",1,5,1,"Bexley",20.1,67.79
55,"Private room",1,14,2,"Bexley",20.1,67.79
127,"Entire home/apt",3,10,2,"Bexley",20.1,67.79
83,"Entire home/apt",2,9,1,"Bexley",20.1,67.79
56,"Entire home/apt",3,74,1,"Bexley",20.1,67.79
53,"Private room",2,15,1,"Bexley",20.1,67.79
50,"Private room",2,7,7,"Bexley",20.1,67.79
60,"Private room",1,6,7,"Bexley",20.1,67.79
95,"Entire home/apt",3,8,2,"Bexley",20.1,67.79
105,"Entire home/apt",2,24,1,"Bexley",20.1,67.79
61,"Private room",3,10,2,"Bexley",20.1,67.79
54,"Private room",2,12,5,"Bexley",20.1,67.79
150,"Entire home/apt",3,15,1,"Bexley",20.1,67.79
115,"Entire home/apt",2,7,1,"Bexley",20.1,67.79
268,"Entire home/apt",2,7,5,"Bexley",20.1,67.79
52,"Private room",2,16,1,"Bexley",20.1,67.79
40,"Private room",2,8,1,"Bexley",20.1,67.79
62,"Private room",4,28,2,"Bexley",20.1,67.79
141,"Entire home/apt",2,74,1,"Bexley",20.1,67.79
65,"Entire home/apt",1,14,1,"Bexley",20.1,67.79
225,"Entire home/apt",1,30,4,"Bexley",20.1,67.79
108,"Entire home/apt",3,40,1,"Bexley",20.1,67.79
131,"Entire home/apt",3,5,1,"Bexley",20.1,67.79
64,"Entire home/apt",2,7,1,"Bexley",20.1,67.79
123,"Entire home/apt",1,30,1,"Bexley",20.1,67.79
60,"Entire home/apt",2,44,1,"Bexley",20.1,67.79
146,"Entire home/apt",2,20,1,"Bexley",20.1,67.79
80,"Entire home/apt",2,11,1,"Bexley",20.1,67.79
500,"Entire home/apt",2,21,3,"Bexley",20.1,67.79
68,"Private room",1,12,1,"Bexley",20.1,67.79
123,"Entire home/apt",2,12,1,"Bexley",20.1,67.79
60,"Entire home/apt",3,10,1,"Bexley",20.1,67.79
67,"Entire home/apt",2,18,2,"Bexley",20.1,67.79
65,"Entire home/apt",2,10,1,"Bexley",20.1,67.79
66,"Entire home/apt",1,26,1,"Bexley",20.1,67.79
60,"Private room",1,6,2,"Bexley",20.1,67.79
68,"Private room",2,21,1,"Bexley",20.1,67.79
96,"Entire home/apt",3,9,6,"Bexley",20.1,67.79
54,"Private room",1,6,2,"Bexley",20.1,67.79
70,"Entire home/apt",1,18,1,"Bexley",20.1,67.79
50,"Private room",2,38,1,"Bexley",20.1,67.79
93,"Entire home/apt",2,16,4,"Bexley",20.1,67.79
216,"Entire home/apt",1,16,2,"Bexley",20.1,67.79
95,"Entire home/apt",2,27,1,"Bexley",20.1,67.79
98,"Entire home/apt",2,32,1,"Bexley",20.1,67.79
